"source","target","context","developer_comments"
"15992351000119104","Bilateral keratitis of eyes caused by Human herpesvirus 3","15992351000119104",""
"15992311000119100","Keratitis of left eye due to herpes zoster","15992311000119100",""
"15992271000119100","Keratitis of right eye due to herpes zoster","15992271000119100",""
"15991791000119104","Iritis of left eye caused by herpes zoster virus","15991791000119104",""
"15991751000119109","Bilateral iritis of eyes caused by Human alphaherpesvirus 3","15991751000119109",""
"15991711000119108","Iritis of right eye caused by herpes zoster virus","15991711000119108",""
"15991671000119109","Bilateral tuberculous iridocyclitis","15991671000119109",""
"15991631000119106","Iridocyclitis of right eye caused by Mycobacterium tuberculosis","15991631000119106",""
"15991591000119106","Iridocyclitis of left eye caused by Mycobacterium tuberculosis","15991591000119106",""
"15991511000119102","Right chorioretinitis caused by Mycobacterium tuberculosis","15991511000119102",""
"15991471000119106","Left chorioretinitis caused by Mycobacterium tuberculosis","15991471000119106",""
"15991431000119108","Chorioretinitis of bilateral eyes caused by Mycobacterium tuberculosis","15991431000119108",""
"15991151000119105","Pars planitis of right eye","15991151000119105",""
"15991111000119109","Bilateral pars planitis","15991111000119109",""
"15991071000119102","Pars planitis of left eye","15991071000119102",""
"15990551000119107","Degenerative disorder of right eye","15990551000119107",""
"15990511000119106","Degenerative disorder of bilateral eyes","15990511000119106",""
"15990471000119102","Retinal deposits of right eye","15990471000119102",""
"15990431000119100","Bilateral retinal deposits of eyes","15990431000119100",""
"15990391000119105","Retinal deposits of left eye","15990391000119105",""
"15990231000119104","Complicated cataract of right eye","15990231000119104",""
"15990191000119108","Complicated cataract of left eye","15990191000119108",""
"15990151000119103","Complicated cataract of bilateral eyes","15990151000119103",""
"15990111000119104","After-cataract of left eye","15990111000119104",""
"15990031000119108","After-cataract of right eye","15990031000119108",""
"15989991000119102","Bilateral angioid streaks of choroid of eyes","15989991000119102",""
"15989951000119107","Angioid streaks of choroid of left eye","15989951000119107",""
"15989911000119106","Angioid streaks of choroid of right eye","15989911000119106",""
"15989831000119105","Bilateral choroideremia of eyes","15989831000119105",""
"15989751000119109","Degenerative disorder of left eye","15989751000119109",""
"15989591000119106","Phlyctenule of left eye","15989591000119106",""
"15989551000119101","Phlyctenule of right eye","15989551000119101",""
"15989511000119102","Bilateral phlyctenule of eyes","15989511000119102",""
"15989351000119108","Conjunctivitis of left eye caused by herpes zoster virus","15989351000119108",""
"15989311000119107","Bilateral conjunctivitis of eyes caused by herpes zoster virus","15989311000119107",""
"15989271000119107","Conjunctivitis of right eye caused by herpes zoster virus","15989271000119107",""
"15988871000119101","Neonatal conjunctivitis of bilateral eyes caused by Neisseria gonorrhoeae","15988871000119101",""
"15988831000119104","Neonatal conjunctivitis of left eye caused by Neisseria gonorrhoeae","15988831000119104",""
"15988791000119105","Neonatal conjunctivitis of right eye caused by Neisseria gonorrhoeae","15988791000119105",""
"15988751000119100","Perennial allergic conjunctivitis of right eye","15988751000119100",""
"15988711000119101","Perennial allergic conjunctivitis of left eye","15988711000119101",""
"15988671000119100","Perennial allergic conjunctivitis of bilateral eyes","15988671000119100",""
"15988511000119107","Conjunctivitis of left eye caused by Mycobacterium tuberculosis","15988511000119107",""
"15988471000119103","Conjunctivitis of right eye caused by Mycobacterium tuberculosis","15988471000119103",""
"15988431000119101","Bilateral conjunctivitis of eyes caused by Mycobacterium tuberculosis","15988431000119101",""
"15988391000119106","Acquired left carotid cavernous fistula","15988391000119106",""
"15988351000119101","Acquired right carotid cavernous fistula","15988351000119101",""
"15988311000119102","Bilateral congenital abnormality of lacrimal drainage systems","15988311000119102",""
"15988271000119102","Congenital anomaly of right lacrimal drainage system","15988271000119102",""
"15988231000119100","Congenital anomaly of left lacrimal drainage system","15988231000119100",""
"15988191000119109","Congenital anomaly of right sclera","15988191000119109",""
"15988151000119104","Congenital anomaly of left sclera","15988151000119104",""
"15988111000119100","Bilateral congenital anomaly of sclera","15988111000119100",""
"15988071000119107","Congenital coloboma of right eyelid","15988071000119107",""
"15988031000119109","Congenital coloboma of left eyelid","15988031000119109",""
"15987911000119102","Congenital coloboma of left lens","15987911000119102",""
"15987871000119100","Congenital coloboma of right lens","15987871000119100",""
"15987591000119102","Congenital structural abnormality of right cornea","15987591000119102",""
"15987551000119107","Congenital structural abnormality of bilateral corneas","15987551000119107",""
"15987511000119106","Congenital structural abnormality of left cornea","15987511000119106",""
"15987431000119100","Congenital opacity of cornea of right eye","15987431000119100",""
"15987391000119105","Congenital opacity of cornea of left eye","15987391000119105",""
"15987231000119104","Microphthalmos of left eye","15987231000119104",""
"15987191000119108","Microphthalmos of right eye","15987191000119108",""
"15987151000119103","Bilateral microphthalmos","15987151000119103",""
"15987111000119104","Bilateral congenital anomaly of pupil","15987111000119104",""
"15987071000119106","Congenital anomaly of left pupil","15987071000119106",""
"15987031000119108","Bilateral congenital aniridia of eyes","15987031000119108",""
"15986991000119108","Congenital aniridia of left eye","15986991000119108",""
"15986951000119103","Congenital aniridia of right eye","15986951000119103",""
"15986871000119102","Persistent hyperplastic primary vitreous of right eye","15986871000119102",""
"15986831000119100","Persistent hyperplastic primary vitreous of left eye","15986831000119100",""
"15986791000119106","Bilateral congenital anomaly of retinas","15986791000119106",""
"15986751000119101","Congenital anomaly of left retina","15986751000119101",""
"15986591000119104","Congenital hypertrophy of retinal pigment epithelium of left eye","15986591000119104",""
"15986551000119109","Bilateral congenital hypertrophy of retinal pigment epithelium","15986551000119109",""
"15986511000119108","Congenital hypertrophy of retinal pigment epithelium of right eye","15986511000119108",""
"15986471000119104","Congenital anomaly of right retina","15986471000119104",""
"15986431000119102","Congenital chorioretinal degeneration of left eye","15986431000119102",""
"15986391000119107","Congenital chorioretinal degeneration of right eye","15986391000119107",""
"15986351000119102","Congenital chorioretinal degeneration of bilateral eyes","15986351000119102",""
"15986311000119103","Congenital anomaly of left optic disc","15986311000119103",""
"15986271000119103","Bilateral congenital anomaly of optic disc","15986271000119103",""
"15986231000119101","Congenital anomaly of right optic disc","15986231000119101",""
"15986191000119105","Congenital coloboma of left optic disc","15986191000119105",""
"15986151000119100","Congenital coloboma of right optic disc","15986151000119100",""
"15986111000119101","Bilateral congenital coloboma of optic discs","15986111000119101",""
"15986071000119108","Congenital anomaly of right pupil","15986071000119108",""
"15986031000119105","Congenital vascular malformation of left orbit proper","15986031000119105",""
"15985991000119104","Congenital vascular malformation of right orbit proper","15985991000119104",""
"15985951000119109","Bilateral congenital malformation of blood vessel of orbits proper","15985951000119109",""
"15985831000119107","Dystonia of left hand","15985831000119107",""
"15985791000119101","Dystonia of right hand","15985791000119101",""
"15985031000119102","Neonatal non-traumatic intraventricular hemorrhage","15985031000119102",""
"15984951000119108","Neonatal spontaneous cerebellar hemorrhage","15984951000119108",""
"15984511000119103","Bilateral impairment of hearing of ears co-occurrent and due to congenital ear malformation","15984511000119103",""
"15984471000119107","Congenital malformation of left ear with impairment of hearing","15984471000119107",""
"15984431000119109","Congenital malformation of right ear with impairment of hearing","15984431000119109",""
"15984271000119108","Bilateral tuberculosis of ears","15984271000119108",""
"15984231000119105","Tuberculosis of left ear","15984231000119105",""
"15984191000119101","Tuberculosis of right ear","15984191000119101",""
"15984031000119101","Myokymia of right superior oblique muscle","15984031000119101",""
"15983991000119100","Myokymia of left superior oblique muscle","15983991000119100",""
"15983951000119105","Supernumerary eye muscle of right eye","15983951000119105",""
"15983911000119109","Supernumerary eye muscle of bilateral eyes","15983911000119109",""
"15983871000119106","Supernumerary eye muscle of left eye","15983871000119106",""
"15983831000119108","Congenital structural abnormality of bilateral orbits","15983831000119108",""
"15983791000119102","Congenital structural abnormality of right orbit","15983791000119102",""
"15983751000119107","Congenital structural abnormality of left orbit","15983751000119107",""
"15983471000119109","Accessory auricle of left ear","15983471000119109",""
"15983431000119106","Accessory auricle of right ear","15983431000119106",""
"15983351000119106","Congenital malposition of right external ear","15983351000119106",""
"15983271000119105","Congenital malposition of left external ear","15983271000119105",""
"15983231000119107","Bilateral congenital malformation of external ears","15983231000119107",""
"15983071000119100","Bilateral herpes simplex otitis externa","15983071000119100",""
"15982991000119109","Right herpes simplex otitis externa","15982991000119109",""
"15982911000119100","Left herpes simplex otitis externa","15982911000119100",""
"15982471000119100","Weakness of left facial muscle due to and following non-traumatic intracranial subarachnoid hemorrhage","15982471000119100",""
"15982351000119103","Weakness of right facial muscle due to and following non-traumatic intracranial subarachnoid hemorrhage","15982351000119103",""
"15982311000119104","Weakness of left facial muscle as sequela of cerebrovascular disease","15982311000119104",""
"15982271000119104","Weakness of right facial muscle as sequela of cerebrovascular disease","15982271000119104",""
"15982031000119106","Acquired absence of nose","15982031000119106",""
"15981871000119107","Disorder of skin of left eyelid","15981871000119107",""
"15981831000119109","Disorder of skin of right eyelid","15981831000119109",""
"15981791000119103","Bilateral floppy eyelid syndrome of eyes","15981791000119103",""
"15981751000119108","Floppy eyelid syndrome of left eye","15981751000119108",""
"15981711000119107","Floppy eyelid syndrome of right eye","15981711000119107",""
"15981671000119108","Bilateral ptosis following surgery","15981671000119108",""
"15981631000119105","Ptosis of left eyelid following surgery","15981631000119105",""
"15981591000119105","Ptosis of right eyelid following surgery","15981591000119105",""
"15981551000119100","Bilateral lower mechanical entropion","15981551000119100",""
"15981511000119101","Bilateral mechanical entropion of upper eyelids","15981511000119101",""
"15981471000119105","Bilateral entropion of lower eyelids","15981471000119105",""
"15981071000119101","Bilateral upper mechanical ectropion","15981071000119101",""
"15981031000119104","Bilateral mechanical ectropion of lower eyelids","15981031000119104",""
"15980991000119105","Bilateral acquired blepharophimosis of eyelids","15980991000119105",""
"15980951000119100","Disorder of skin of bilateral eyelids","15980951000119100",""
"15980911000119101","Congenital structural abnormality of bilateral eyelids","15980911000119101",""
"15980871000119104","Bilateral congenital blepharophimosis of eyelids","15980871000119104",""
"15980831000119102","Congenital structural abnormality of right eyelid","15980831000119102",""
"15980791000119108","Congenital structural abnormality of left eyelid","15980791000119108",""
"15980751000119103","Bilateral temporomandibular joint arthritis","15980751000119103",""
"15980711000119104","Arthritis of left temporomandibular joint","15980711000119104",""
"15980671000119103","Arthritis of right temporomandibular joint","15980671000119103",""
"15980511000119105","Articular disc disorder of right temporomandibular joint","15980511000119105",""
"15980471000119101","Bilateral temporomandibular joint articular disc disorder","15980471000119101",""
"15980431000119104","Articular disc disorder of left temporomandibular joint","15980431000119104",""
"15980031000119107","Derangement of right temporomandibular joint","15980031000119107",""
"15979991000119105","Derangement of left temporomandibular joint","15979991000119105",""
"15979951000119100","Bilateral derangement of temporomandibular joints","15979951000119100",""
"15979791000119108","Displacement of meniscus of right temporomandibular joint","15979791000119108",""
"15979751000119103","Displacement of meniscus of left temporomandibular joint","15979751000119103",""
"15979711000119104","Bilateral displacement of temporomandibular joint meniscuses","15979711000119104",""
"15979551000119106","Congenital hypoplasia of bilateral zygomatic bones","15979551000119106",""
"15979511000119105","Congenital hypoplasia of right zygomatic bone","15979511000119105",""
"15979471000119101","Congenital hypoplasia of left zygomatic bone","15979471000119101",""
"15979431000119104","Diffuse cholesteatosis of right middle ear","15979431000119104",""
"15979391000119109","Diffuse cholesteatosis of bilateral middle ears","15979391000119109",""
"15979351000119104","Diffuse cholesteatosis of left middle ear","15979351000119104",""
"15979311000119100","Chronic tubotympanic suppurative otitis media of bilateral middle ears","15979311000119100",""
"15979151000119102","Congenital anomaly of ossicles of bilateral ears","15979151000119102",""
"15979111000119103","Congenital anomaly of ossicle of left ear","15979111000119103",""
"15979071000119105","Congenital anomaly of ossicle of right ear","15979071000119105",""
"15979031000119107","Bilateral tympanosclerosis","15979031000119107",""
"15978991000119100","Tympanosclerosis of right middle ear","15978991000119100",""
"15978951000119105","Tympanosclerosis of left middle ear","15978951000119105",""
"15978831000119108","Right cervical root neuropathy","15978831000119108",""
"15978711000119106","Left cervical root neuropathy","15978711000119106",""
"15978631000119109","Bilateral vertebral artery occlusion","15978631000119109",""
"15978591000119109","Cervicothoracic myelopathy due to disc disorder","15978591000119109",""
"15978551000119104","Myelopathy of thoracolumbar spine due to disc disorder","15978551000119104",""
"15978511000119100","Non-traumatic anterior cord syndrome","15978511000119100",""
"15978471000119109","Thrombosis of left vertebral artery","15978471000119109",""
"15978431000119106","Thrombosis of right vertebral artery","15978431000119106",""
"15978151000119108","Capillary hemangioma of left orbit region","15978151000119108",""
"15978111000119107","Capillary hemangioma of bilateral orbital regions","15978111000119107",""
"15978071000119100","Capillary hemangioma of right orbit region","15978071000119100",""
"15977991000119101","Bilateral parotid glands cyst","15977991000119101",""
"15977951000119106","Mucocele of lacrimal sac of bilateral eyes","15977951000119106",""
"15977871000119107","Bilateral malignant melanoma of retinas","15977871000119107",""
"15977831000119109","Bilateral malignant melanoma of choroid of eyes","15977831000119109",""
"15977711000119107","Bilateral malignant melanoma of conjunctivas","15977711000119107",""
"15977631000119105","Metastatic malignant neoplasm to left eye","15977631000119105",""
"15977591000119105","Metastatic malignant neoplasm to right eye","15977591000119105",""
"15977551000119100","Bilateral metastatic malignant neoplasm to eyes","15977551000119100",""
"15977471000119105","Bilateral orbital primary malignant neoplasm","15977471000119105",""
"15977391000119102","Bilateral primary malignant neoplasm of lacrimal glands","15977391000119102",""
"15976901000119105","Benign neoplasm of bilateral scapulae","15976901000119105",""
"15976741000119109","Bilateral nodule of subcutaneous tissue of thumbs","15976741000119109",""
"15975821000119103","Benign neoplasm of bone of bilateral hands","15975821000119103",""
"15975701000119100","Bilateral mass of subcutaneous tissue of thumbs","15975701000119100",""
"15975221000119104","Cyst of anterior horn of medial meniscus of bilateral knees","15975221000119104",""
"15975141000119102","Bilateral cyst of meniscus of knees","15975141000119102",""
"15975061000119102","Cyst of posterior horn of medial meniscus of bilateral knees","15975061000119102",""
"15974581000119103","Bilateral lipoma of lower limbs","15974581000119103",""
"15974541000119108","Bilateral lipoma of upper limbs","15974541000119108",""
"15974501000119106","Bilateral benign neoplasm of soft tissue of lower limbs","15974501000119106",""
"15974381000119105","Bilateral benign neoplasm of bone of lower limbs","15974381000119105",""
"15973861000119107","Benign neoplasm of bone of bilateral feet","15973861000119107",""
"15973781000119107","Bilateral mass of skin of thumbs","15973781000119107",""
"15973741000119102","Nodule of skin of bilateral thumbs","15973741000119102",""
"15973701000119104","Paresthesia of right upper limb","15973701000119104",""
"15973661000119106","Paresthesia of left upper limb","15973661000119106",""
"15973621000119101","Congenital deformity of left lower limb","15973621000119101",""
"15973581000119101","Congenital dysplasia of right lower limb","15973581000119101",""
"15973541000119106","Congenital deformity of right lower limb","15973541000119106",""
"15973501000119109","Congenital dysplasia of bilateral lower limbs","15973501000119109",""
"15973461000119109","Congenital dysplasia of left lower limb","15973461000119109",""
"15973421000119104","Congenital malformation of left calcaneus","15973421000119104",""
"15973381000119108","Congenital malformation of right calcaneus","15973381000119108",""
"15973341000119103","Bilateral calcaneal congenital deformity","15973341000119103",""
"15973301000119100","Bilateral congenital deformity of lower limbs","15973301000119100",""
"15973261000119108","Bilateral congenital anomaly of blood vessels of lower limbs","15973261000119108",""
"15973221000119103","Congenital anomaly of blood vessel of right lower limb","15973221000119103",""
"15973181000119106","Congenital anomaly of blood vessel of left lower limb","15973181000119106",""
"15972981000119101","Bilateral arthritis of sacroiliac joint","15972981000119101",""
"15972821000119108","Radiculopathy of lumbosacral spine due to disc disorder","15972821000119108",""
"15972701000119106","Thrombosis of splenic artery","15972701000119106",""
"15972541000119104","Thrombosis of bilateral iliac arteries","15972541000119104",""
"15972501000119101","Thrombosis of right iliac artery","15972501000119101",""
"15972461000119101","Thrombosis of left iliac artery","15972461000119101",""
"15972061000119109","Bilateral indirect inguinal hernias","15972061000119109",""
"15971901000119100","Indirect right inguinal hernia","15971901000119100",""
"15971861000119106","Indirect left inguinal hernia","15971861000119106",""
"15971701000119103","Right direct inguinal hernia","15971701000119103",""
"15971661000119105","Bilateral direct inguinal hernias","15971661000119105",""
"15971541000119105","Left femoral hernia","15971541000119105",""
"15971181000119105","Right femoral hernia","15971181000119105",""
"15970341000119106","Bleeding internal hemorrhoid grade IV","15970341000119106",""
"15970301000119109","Bleeding internal hemorrhoid grade II","15970301000119109",""
"15970261000119101","Bleeding internal hemorrhoid grade I","15970261000119101",""
"15970021000119103","Bleeding internal hemorrhoid grade III","15970021000119103",""
"15970001000004108","Periprosthetic fracture of hip","15970001000004108",""
"15969701000119108","Strangulated internal hemorrhoid grade IV","15969701000119108",""
"15969021000119101","Thrombosed internal hemorrhoid grade IV","15969021000119101",""
"15968901000119104","Bilateral iliac vein thrombophlebitis","15968901000119104",""
"15968861000119105","Left iliac vein thrombophlebitis","15968861000119105",""
"15968821000119100","Right iliac vein thrombophlebitis","15968821000119100",""
"15968741000119100","Low back pain co-occurrent and due to bilateral sciatica","15968741000119100",""
"15968701000119102","Neurogenic thoracic outlet syndrome of right brachial plexus","15968701000119102",""
"15968581000119104","Neurogenic thoracic outlet syndrome of left brachial plexus","15968581000119104",""
"15967341000119100","Stenosis of right subclavian artery","15967341000119100",""
"15967301000119102","Bilateral subclavian artery stenosis","15967301000119102",""
"15967181000119108","Right subclavian steal syndrome","15967181000119108",""
"15967141000119103","Left subclavian steal syndrome","15967141000119103",""
"15967101000119100","Congenital malformation of bone of thorax","15967101000119100",""
"15966901000119100","Left venous thoracic outlet syndrome","15966901000119100",""
"15966861000119106","Right venous thoracic outlet syndrome","15966861000119106",""
"15966541000119105","Bilateral renal artery dissection","15966541000119105",""
"15966501000119108","Dissection of right renal artery","15966501000119108",""
"15966461000119108","Dissection of left renal artery","15966461000119108",""
"15966421000119103","Bilateral congenital stenosis of renal arteries","15966421000119103",""
"15966381000119107","Congenital stenosis of left renal artery","15966381000119107",""
"15966341000119102","Congenital stenosis of right renal artery","15966341000119102",""
"15966261000119107","Fibromuscular dysplasia of wall of left renal artery","15966261000119107",""
"15966221000119102","Bilateral fibromuscular dysplasia of renal arteries","15966221000119102",""
"15966101000119102","Fibromuscular dysplasia of wall of right renal artery","15966101000119102",""
"15965901000119108","Congenital hypoplasia of testis and scrotum","15965901000119108",""
"15965781000119102","Endometriosis of right round ligament","15965781000119102",""
"15965741000119107","Endometriosis of left round ligament","15965741000119107",""
"15965701000119105","Endometriosis of right broad ligament","15965701000119105",""
"15965661000119103","Endometriosis of left broad ligament","15965661000119103",""
"15965541000119103","Abscess of left Bartholin's gland","15965541000119103",""
"15965501000119100","Abscess of right Bartholin's gland","15965501000119100",""
"15965421000119105","Vulvovaginitis caused by Amoeba","15965421000119105",""
"15965301000119109","Acquired penile torsion","15965301000119109",""
"15964981000119104","Congenital anomaly of cardiac chamber","15964981000119104",""
"15964901000119107","Atypical atrial flutter","15964901000119107",""
"15964701000119109","Saddle embolus of pulmonary artery with acute cor pulmonale","15964701000119109",""
"15964661000119102","Acute cor pulmonale due to septic pulmonary embolism","15964661000119102",""
"15964501000119104","Cardiac arrest during cardiac surgery","15964501000119104",""
"15960981000119105","Mural thrombus of left ventricle following acute myocardial infarction","15960981000119105",""
"15960861000119108","Preinfarction syndrome due to coronary arteriosclerosis in artery of transplanted heart","15960861000119108",""
"15960741000119103","Preinfarction syndrome due to arteriosclerosis of nonautologous biological coronary artery bypass graft","15960741000119103",""
"15960701000119100","Angina due to arteriosclerosis of coronary artery bypass graft of transplanted heart","15960701000119100",""
"15960661000119107","Unstable angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft","15960661000119107",""
"15960581000119102","Arteriosclerosis of autologous vein coronary artery bypass graft with angina","15960581000119102",""
"15960541000119107","Unstable angina due to arteriosclerosis of autologous vein coronary artery bypass graft","15960541000119107",""
"15960461000119105","Unstable angina due to arteriosclerosis of autologous arterial coronary artery bypass graft","15960461000119105",""
"15960381000119109","Angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft","15960381000119109",""
"15960341000119104","Unstable angina due to arteriosclerosis of coronary artery bypass graft of transplanted heart","15960341000119104",""
"15960141000119102","Angina co-occurrent and due to coronary arteriosclerosis","15960141000119102",""
"15960101000119104","Angina due to coronary arteriosclerosis in artery of transplanted heart","15960101000119104",""
"15960061000119102","Unstable angina co-occurrent and due to coronary arteriosclerosis","15960061000119102",""
"15960021000119107","Dilatation of aortic root due to Marfan's syndrome","15960021000119107",""
"15959901000119101","Embryonic cyst of left Gartner's duct","15959901000119101",""
"15959861000119107","Embryonic cyst of right Gartner's duct","15959861000119107",""
"15959781000119107","Cyst of left broad ligament","15959781000119107",""
"15959741000119102","Cyst of right broad ligament","15959741000119102",""
"15959581000119101","Bilateral neoplasm of uncertain behavior of ureters","15959581000119101",""
"15959461000119109","Bilateral neoplasm of uncertain behavior of adrenal glands","15959461000119109",""
"15959261000119108","Bilateral neoplasm of uncertain behavior of kidneys","15959261000119108",""
"15959221000119103","Bilateral neoplasm of uncertain behavior of renal pelvises","15959221000119103",""
"15959101000119103","Transitional cell carcinoma of right kidney","15959101000119103",""
"15959061000119101","Transitional cell carcinoma of left kidney","15959061000119101",""
"15958741000119107","Metastatic malignant melanoma to right kidney","15958741000119107",""
"15958701000119105","Bilateral metastatic malignant melanoma to kidneys","15958701000119105",""
"15958661000119103","Metastatic malignant melanoma to left kidney","15958661000119103",""
"15958381000119101","Metastatic squamous cell carcinoma to left kidney","15958381000119101",""
"15958301000119109","Metastatic squamous cell carcinoma to right kidney","15958301000119109",""
"15958261000119101","Metastatic adenocarcinoma to right kidney","15958261000119101",""
"15958221000119106","Metastatic adenocarcinoma to left kidney","15958221000119106",""
"15958181000119103","Metastatic adenocarcinoma to bilateral kidneys","15958181000119103",""
"15958101000119106","Primary sarcoma of right kidney","15958101000119106",""
"15958021000119103","Primary sarcoma of left kidney","15958021000119103",""
"15957781000119103","Bilateral benign neoplasm of adrenal glands","15957781000119103",""
"15957741000119108","Bilateral benign pheochromocytoma of adrenal glands","15957741000119108",""
"15957661000119104","Bilateral benign neoplasm of kidneys","15957661000119104",""
"15957501000119101","Bilateral oncocytoma of kidneys","15957501000119101",""
"15957421000119106","Primary squamous cell carcinoma of bilateral main bronchi","15957421000119106",""
"15957261000119102","Bilateral Kaposi sarcoma of lungs","15957261000119102",""
"15957221000119107","Metastatic squamous cell carcinoma to left lung","15957221000119107",""
"15957181000119104","Metastatic squamous cell carcinoma to right lung","15957181000119104",""
"15957141000119109","Metastatic squamous cell carcinoma to bilateral lungs","15957141000119109",""
"15956741000119106","Bilateral metastatic small cell carcinoma to lungs","15956741000119106",""
"15956701000119109","Metastatic small cell carcinoma to left lung","15956701000119109",""
"15956661000119102","Metastatic small cell carcinoma to right lung","15956661000119102",""
"15956381000119100","Adenocarcinoma of right lung","15956381000119100",""
"15956341000119105","Adenocarcinoma of left lung","15956341000119105",""
"15956261000119100","Metastatic adenocarcinoma to left lung","15956261000119100",""
"15956221000119105","Metastatic adenocarcinoma to right lung","15956221000119105",""
"15956181000119102","Metastatic adenocarcinoma to bilateral lungs","15956181000119102",""
"15955941000119102","Primary small cell carcinoma of left lung","15955941000119102",""
"15955901000119104","Primary small cell carcinoma of right lung","15955901000119104",""
"15955661000119109","Bilateral benign neoplasm of epididymides","15955661000119109",""
"15955621000119104","Bilateral benign neoplasm of testes","15955621000119104",""
"15955581000119104","Bilateral primary nonseminomatous germ cell neoplasm of descended testes","15955581000119104",""
"15955421000119102","Bilateral primary nonseminomatous germ cell neoplasm of undescended testes","15955421000119102",""
"15955381000119106","Bilateral primary malignant neoplasm of undescended testes","15955381000119106",""
"15955341000119101","Bilateral primary seminoma of undescended testes","15955341000119101",""
"15955301000119103","Bilateral primary seminoma of descended testes","15955301000119103",""
"15955181000119109","Bilateral neoplasm of uncertain behavior of testes","15955181000119109",""
"15955141000119104","Primary malignant neoplasm of left greater vestibular gland","15955141000119104",""
"15955101000119101","Primary malignant neoplasm of right greater vestibular gland","15955101000119101",""
"15955061000119104","Bilateral ptotic breasts","15955061000119104",""
"15955021000119109","Ptosis of right breast","15955021000119109",""
"15954981000119108","Ptosis of left breast","15954981000119108",""
"15954941000119103","Bilateral pendulous breasts","15954941000119103",""
"15954901000119100","Pendulous left breast","15954901000119100",""
"15954861000119106","Pendulous right breast","15954861000119106",""
"15954541000119105","Bilateral changes in skin of breasts","15954541000119105",""
"15954501000119108","Radial scar of right breast","15954501000119108",""
"15954461000119108","Radial scar of left breast","15954461000119108",""
"15954421000119103","Lesion of left nipple","15954421000119103",""
"15954381000119107","Lesion of right nipple","15954381000119107",""
"15954341000119102","Fat necrosis of right breast","15954341000119102",""
"15954301000119104","Bilateral fat necrosis of breasts","15954301000119104",""
"15954261000119107","Fat necrosis of left breast","15954261000119107",""
"15954221000119102","Bilateral benign mammary dysplasia","15954221000119102",""
"15954181000119105","Hematoma of left breast","15954181000119105",""
"15954141000119100","Hematoma of right breast","15954141000119100",""
"15954101000119102","Nontraumatic hematoma of right breast","15954101000119102",""
"15954061000119100","Nontraumatic hematoma of left breast","15954061000119100",""
"15954021000119105","Bilateral atypical lobular hyperplasia of breasts","15954021000119105",""
"15953981000119106","Bilateral lactiferous ductal hyperplasia of breasts","15953981000119106",""
"15953941000119101","Induration of left breast","15953941000119101",""
"15953901000119103","Induration of right breast","15953901000119103",""
"15953861000119109","Bilateral fibrosclerosis of breasts","15953861000119109",""
"15953741000119104","Abscess of right breast with lactation","15953741000119104",""
"15953701000119101","Nonpuerperal abscess of right areola","15953701000119101",""
"15953661000119108","Nonpuerperal abscess of left areola","15953661000119108",""
"15953621000119103","Abscess of left breast with lactation","15953621000119103",""
"15953581000119103","Occlusion of lactiferous duct of right breast","15953581000119103",""
"15953541000119108","Occlusion of lactiferous duct of left breast","15953541000119108",""
"15953501000119106","Inversion of left nipple","15953501000119106",""
"15953461000119106","Inversion of right nipple","15953461000119106",""
"15953421000119101","Fissure of right nipple","15953421000119101",""
"15953381000119105","Fissure of left nipple during lactation","15953381000119105",""
"15953341000119100","Fissure of right nipple during lactation","15953341000119100",""
"15953301000119102","Fissure of left nipple","15953301000119102",""
"15953261000119105","Bilateral cracked nipples","15953261000119105",""
"15953221000119100","Retraction of left nipple","15953221000119100",""
"15953181000119108","Retraction of right nipple","15953181000119108",""
"15953021000119108","Bilateral carcinoma in situ of breasts","15953021000119108",""
"15952821000119105","Bilateral phyllodes neoplasm of breasts","15952821000119105",""
"15952781000119100","Bilateral benign neoplasm of breasts","15952781000119100",""
"15952741000119105","Bilateral intraductal papilloma of breasts","15952741000119105",""
"15952701000119108","Bilateral fibroadenosis of breasts","15952701000119108",""
"15952661000119101","Bilateral neoplasm of uncertain behavior of breasts","15952661000119101",""
"15952181000119101","Right parotid gland swelling","15952181000119101",""
"15952141000119106","Left parotid gland swelling","15952141000119106",""
"15952101000119109","Bilateral swelling of parotid glands","15952101000119109",""
"15952061000119106","Thrombophlebitis of left axillary vein","15952061000119106",""
"15952021000119101","Thrombophlebitis of right axillary vein","15952021000119101",""
"15951901000119102","Hypertrichosis of bilateral eyelids","15951901000119102",""
"15951821000119103","Bilateral dermatofibroma of lower limbs","15951821000119103",""
"15951781000119108","Bilateral epidermal nevus of skin of lower limbs","15951781000119108",""
"15951741000119103","Bilateral benign neoplasm of skin of lower limbs","15951741000119103",""
"15951701000119100","Bilateral dysplastic nevus of skin of lower limbs","15951701000119100",""
"15951661000119107","Bilateral dysplastic nevus of skin of upper limbs","15951661000119107",""
"15951621000119102","Bilateral dermatofibroma of upper limbs","15951621000119102",""
"15951581000119102","Bilateral epidermal nevus of skin of upper limbs","15951581000119102",""
"15951541000119107","Bilateral benign neoplasm of skin of upper limbs","15951541000119107",""
"15951461000119105","Bilateral melanoma in situ of upper limbs","15951461000119105",""
"15951421000119100","Melanoma in situ of skin of right breast","15951421000119100",""
"15951381000119109","Bilateral melanoma in situ of skin of breasts","15951381000119109",""
"15951341000119104","Melanoma in situ of skin of left breast","15951341000119104",""
